DistrictId,Rooms,Square,KitchenSquare,Floor,HouseFloor,Ecology_1,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B,Price
6,3,74.5050452362088,1,15,22,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,210702.86855428253
34,2,61.95827227729607,1,5,1,0.069753361,53,13670,4,1,11,0,1,0,1,0,1,263205.9003169214
27,2,65.84510271300043,1,9,17,0.072157581,2,629,1,0,0,0,1,0,1,1,0,229921.8049723273
45,2,57.788677666916904,1,4,10,0.195781053,23,5212,6,3,2,0,1,0,1,0,1,312993.33953244
156,2,56.781546222877,9,14,17,0.007658515,35,7077,56,3,19,0,1,0,1,0,1,344513.1191206977
30,2,63.64087851982289,1,15,22,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1,165574.67536325578
1,1,42.493664801940454,1,7,17,0.007122317,1,264,0,0,1,0,1,0,1,0,1,141483.4418660463
23,1,37.856662438931814,7,7,17,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,78686.73784386563
27,2,63.795780451455535,0,8,0,0.017647053,2,469,0,0,0,0,1,0,1,0,1,196920.48230930886
1,1,40.504281837261686,8,17,17,0.025609157,33,5261,0,3,1,0,1,0,1,0,1,149562.51644601027
25,2,57.80323646443474,1,24,1,0.069753361,53,13670,4,1,11,0,1,0,1,0,1,318660.4396211301
75,3,51.31584961871663,5,1,9,0.122090347,29,6566,7,4,0,0,1,0,1,0,1,200489.80351817227
23,2,66.24879057834119,1,6,17,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,185672.88126362767
6,2,62.44000056031028,1,10,17,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,186410.64033257414
74,1,43.990707691459626,0,10,17,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,158693.83943943447
61,1,36.37119217867792,6,6,9,0.300322518,52,10311,6,1,9,0,1,0,1,0,1,185360.9451943371
9,2,60.04346001848892,1,14,1,0.161531741,25,5648,1,2,4,0,1,0,1,0,1,192484.74357372453
8,3,54.21417436496355,6,3,9,0.219006007,28,6746,3,1,4,0,1,0,1,0,1,224248.3813696932
23,2,62.16212366811661,0,7,25,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,166599.0519995093
146,2,56.89503930983103,9,5,17,0.236108458,16,3893,27,3,10,0,1,0,1,0,1,437025.29740845686
23,2,53.05441538427948,1,3,12,0.034656082000000005,0,168,0,0,0,0,1,0,1,0,1,113758.66214698895
152,2,39.122007411317426,7,8,9,0.042031587,37,6856,84,2,5,0,1,0,1,0,1,240474.0577516352
55,1,40.00086649009517,8,4,14,0.041365446,31,5569,0,1,4,0,1,0,1,0,1,193007.31714517478
1,2,70.86702251909094,1,7,17,0.007122317,1,264,0,0,1,0,1,0,1,0,1,234012.4652937173
11,2,43.05029137106617,6,3,9,0.038692987000000005,28,6533,1,2,5,0,1,0,1,0,1,162481.30364254932
27,2,70.9862296002318,1,5,16,0.011654127,4,915,0,0,0,0,1,0,1,0,1,162798.64014976704
10,1,35.65606829237485,7,6,9,0.089039719,33,7976,5,0,11,0,1,0,1,0,1,169259.7609984045
78,2,45.28008050684929,5,4,14,0.219006007,28,6746,3,1,4,0,1,0,1,0,1,197512.5098938918
21,2,48.85174210675611,5,5,5,0.194489265,47,8004,3,3,5,0,1,0,1,0,1,183826.31652243072
83,3,68.44763064883136,6,9,12,0.0077202819999999985,38,4788,2,0,4,0,1,0,1,0,1,250563.1158011724
1,2,62.92366801753804,1,18,22,0.007122317,1,264,0,0,1,0,1,0,1,0,1,156648.05678592704
62,3,100.6482761945268,1,6,5,0.072157581,2,629,1,0,0,0,1,0,1,1,0,221774.56448397585
6,1,52.81792278866687,1,4,17,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,151947.48560123716
119,1,54.38917741699,11,8,14,0.000995363,42,7651,1,1,5,0,1,0,1,0,1,269852.4951175349
105,2,46.886875190818145,5,5,5,0.040242764,25,3478,11,3,1,0,1,0,1,0,1,199638.92300838692
120,3,87.8484942062905,11,2,3,0.341071945,27,5664,48,3,11,0,1,0,1,0,1,402075.4310305312
75,2,51.600867614183294,11,4,12,0.122090347,29,6566,7,4,0,0,1,0,1,0,1,260593.9622761759
77,2,46.13123171593996,6,3,9,6.99893e-05,46,10309,1,1,16,0,1,0,1,0,1,201357.34822836038
1,2,71.0055747817242,0,11,9,0.007122317,1,264,0,0,1,0,1,0,1,0,1,245130.10663746108
99,2,42.94289019051726,6,13,12,0.033493708,66,10573,1,3,8,0,1,0,1,0,1,161263.41450165247
81,2,58.979187785253366,7,3,5,0.319809354,25,4756,16,5,8,0,1,0,1,0,1,87419.6968618792
62,1,44.019286689127846,1,7,12,0.072157581,2,629,1,0,0,0,1,0,1,1,0,135588.21528919958
128,2,54.90161703439738,8,7,14,0.0,27,4798,0,2,8,0,1,0,1,0,1,213343.6886695325
111,2,54.39289966861579,8,15,17,0.0,36,6714,2,0,2,0,1,0,1,0,1,214439.61236821147
52,2,61.89031921312796,10,10,17,0.371148999,34,7065,1,2,5,0,1,0,1,0,1,168846.56572354506
18,1,40.22708605262212,8,8,17,0.0,30,5562,0,0,5,0,1,0,1,1,0,178043.48700581692
9,1,43.591764157150735,1,6,18,0.161531741,25,5648,1,2,4,0,1,0,1,0,1,129277.64144509476
23,1,42.682420788220064,0,10,17,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,110644.85720350963
45,2,38.06728649627747,7,1,12,0.014423114,19,3806,4,0,3,0,1,0,1,0,1,178928.4777192187
1,2,61.80329526570478,10,18,22,0.007122317,1,264,0,0,1,0,1,0,1,0,1,210416.97967213913
6,2,68.35050165484219,1,7,17,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,254409.63803498977
66,1,32.021816871751426,5,2,5,0.111627393,50,12238,8,2,3,0,1,0,1,0,1,176004.74052003014
75,2,57.66594812729452,9,3,17,0.307466659,30,5048,9,2,5,0,1,1,0,0,1,269844.232299655
99,2,40.8082580094288,5,12,14,0.012338886,35,5776,1,2,4,0,1,0,1,0,1,187254.72036235547
187,1,37.763893675678,6,5,10,0.041116354,53,14892,4,1,4,0,1,0,1,0,1,120639.82773968285
62,1,45.43357139089138,0,9,15,0.072157581,2,629,1,0,0,0,1,0,1,1,0,119737.3015267698
91,1,35.479619978561885,5,6,9,0.000995363,42,7651,1,1,5,0,1,0,1,0,1,150719.2569394751
23,2,57.86488625598157,7,4,3,0.005767451,1,388,0,0,0,0,1,0,1,0,1,79933.45469572014
63,1,33.418480084052305,5,3,5,0.23861713,26,3889,6,3,6,0,1,0,1,0,1,167383.51813449257
27,2,68.28538763097873,12,6,18,0.072157581,2,629,1,0,0,0,1,0,1,1,0,99068.37283122004
52,1,41.40498762071812,1,15,17,0.371148999,34,7065,1,2,5,0,1,0,1,0,1,134374.9436994635
27,1,38.65104258102571,1,7,17,0.011654127,4,915,0,0,0,0,1,0,1,0,1,103210.01032487283
91,1,36.24872980892953,9,11,12,0.333891544,30,6564,1,0,0,0,1,0,1,0,1,172668.4279504128
57,3,81.57115038857094,12,11,12,0.13321533300000002,49,11395,3,3,4,0,1,0,1,1,0,305780.18731086724
53,1,38.69042164810664,8,14,24,0.049637257,34,7759,0,1,3,0,1,0,1,0,1,173987.19085325956
62,3,95.9307498655214,10,4,17,0.072157581,2,629,1,0,0,0,1,0,1,1,0,207704.50739953923
17,3,85.88740631940391,9,8,8,0.0,25,5027,4,1,1,0,1,0,1,0,1,547434.90701559
146,1,32.42894466602105,10,4,25,0.236108458,16,3893,27,3,10,0,1,0,1,0,1,157556.03944595126
23,2,52.97316717771302,9,8,17,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,79325.62607583651
27,2,60.08289151141722,1,8,15,0.211401214,9,1892,0,0,1,0,1,0,1,0,1,136580.2517473851
57,2,54.323475766631965,9,17,17,0.13321533300000002,49,11395,3,3,4,0,1,0,1,1,0,290493.5531239787
24,2,51.31174802719736,8,11,17,0.111627393,50,12238,8,2,3,0,1,0,1,0,1,276023.6361461987
6,1,49.204895505187494,1,21,25,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,140916.74482445407
23,1,42.930185167115226,1,12,17,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,144283.53676969153
119,3,59.97179840473402,5,2,5,0.000995363,42,7651,1,1,5,0,1,0,1,0,1,197863.70878904624
37,1,42.90036560752277,8,14,17,0.17891679600000002,18,3594,4,1,5,0,1,0,1,0,1,236505.36474791128
63,1,48.97690242531936,10,18,25,0.23861713,26,3889,6,3,6,0,1,0,1,0,1,284603.20225709124
25,1,37.76342387242003,7,14,17,0.069753361,53,13670,4,1,11,0,1,0,1,0,1,179255.45731164466
1,1,43.872293440175326,0,11,17,0.007122317,1,264,0,0,1,0,1,0,1,0,1,128135.70282559973
58,1,40.445091543397155,8,1,17,0.060753049,15,2787,2,0,7,0,1,0,1,0,1,169393.95649167825
30,2,88.23310304198614,1,14,1,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1,293232.2517746858
61,3,81.32222681412337,10,12,16,0.300322518,52,10311,6,1,9,0,1,0,1,0,1,368524.47003368475
130,3,79.07532337593649,8,7,13,0.341071945,27,5664,48,3,11,0,1,0,1,0,1,370625.2250943605
109,2,44.96352954533676,5,2,9,0.093442564,23,4635,5,2,4,0,1,0,1,0,1,268535.15550754353
88,2,72.77506670290433,1,12,17,0.127375905,43,8429,3,3,9,0,1,0,1,0,1,205058.97386527265
47,1,38.08291293146451,8,1,14,6.99893e-05,46,10309,1,1,16,0,1,0,1,0,1,168382.66201739258
69,3,73.00502753600314,10,12,16,0.000991363,33,6783,3,1,9,0,1,0,1,0,1,387148.913440285
85,1,41.87657497246192,9,6,16,0.037177818,52,11217,1,1,7,0,1,0,1,0,1,183465.3599695901
6,1,37.045530538025744,9,19,20,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,124016.8513775798
145,1,40.14229232490244,8,3,12,0.0,30,5562,0,0,5,0,1,0,1,1,0,169272.7121821267
23,3,69.09351592843875,1,3,3,0.005767451,1,388,0,0,0,0,1,0,1,0,1,101008.32061869225
41,2,46.039596191193475,5,3,9,0.175054867,36,10055,3,1,0,0,1,0,1,0,1,89976.30228550202
6,1,43.40181810179384,1,17,1,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,133166.01282622677
1,1,43.890560295421416,0,17,17,0.007122317,1,264,0,0,1,0,1,0,1,0,1,146093.27836314918
1,2,67.29391144549764,1,10,17,0.007122317,1,264,0,0,1,0,1,0,1,0,1,241790.9167442865
27,2,139.07029612783694,42,5,3,0.014072961,2,475,0,0,0,0,1,0,1,0,1,153946.77745187597
127,2,40.790549644087776,5,7,5,0.486245621,13,2514,19,0,6,0,1,0,1,0,1,177465.56615997574
62,1,43.90642588896003,1,13,12,0.072157581,2,629,1,0,0,0,1,0,1,1,0,113398.50455919633
78,1,34.108763435613994,6,3,9,0.219006007,28,6746,3,1,4,0,1,0,1,0,1,147057.29883614177
1,2,64.36581399314848,1,11,17,0.007122317,1,264,0,0,1,0,1,0,1,0,1,230641.6029621807
1,3,84.47682407526248,9,15,25,0.025609157,33,5261,0,3,1,0,1,0,1,0,1,221296.54485181594
37,1,38.433364565410315,8,5,17,0.17891679600000002,18,3594,4,1,5,0,1,0,1,0,1,222147.33476268747
8,3,68.91886423260661,9,3,12,0.43788524,23,5735,3,0,5,0,1,0,1,0,1,238328.5374627497
6,3,78.90126704301711,1,15,17,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,216138.7023005154
121,2,57.12151481287,10,3,16,0.212515361,19,3293,16,3,7,0,1,0,1,0,1,297749.6035729893
47,3,83.34906187909324,10,12,17,0.197367951,8,2423,1,0,1,0,1,0,1,0,1,378955.09254976537
40,3,80.93212416498206,9,10,8,0.210473241,11,2398,2,3,0,0,1,0,1,0,1,403979.0598937014
93,1,41.35893878579574,9,7,16,0.521867054,25,6149,0,0,0,0,1,0,1,0,1,139069.61416089998
7,2,46.902644105940816,5,5,9,0.130617806,39,10418,9,1,9,0,1,0,1,0,1,195114.17347289206
58,1,47.3498723929774,0,2,18,0.43788524,23,5735,3,0,5,0,1,0,1,0,1,121314.51459431727
1,1,40.09199123745164,1,18,17,0.007122317,1,264,0,0,1,0,1,0,1,0,1,134531.95808323455
9,1,43.447231083673465,8,13,14,0.161531741,25,5648,1,2,4,0,1,0,1,0,1,143859.32663793967
45,1,40.357831351860206,1,4,17,0.195781053,23,5212,6,3,2,0,1,0,1,0,1,250152.9386639471
146,2,51.744703814860586,8,7,5,0.236108458,16,3893,27,3,10,0,1,0,1,0,1,87986.49444750255
1,2,67.27760680674035,1,10,17,0.007122317,1,264,0,0,1,0,1,0,1,0,1,212577.94154880644
27,2,57.83562797536339,10,4,12,0.011654127,4,915,0,0,0,0,1,0,1,0,1,143111.5958589427
32,1,30.30638094868863,5,4,5,0.135649789,46,7960,6,3,11,0,1,0,1,0,1,155749.39057135413
28,1,28.366923219637386,5,4,5,0.118537385,30,6207,1,1,0,0,1,0,1,0,1,140142.5339839676
8,3,78.5475915210843,8,12,14,0.219006007,28,6746,3,1,4,0,1,0,1,0,1,142601.394004748
23,2,65.93247752807714,1,16,17,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,161336.44173365866
33,1,31.279925440653248,0,4,8,0.236108458,16,3893,27,3,10,0,1,0,1,0,1,152656.51357058415
26,1,31.13808206658269,5,1,5,0.0,36,6714,2,0,2,0,1,0,1,0,1,156658.96924238294
28,2,56.62459587065694,9,13,17,0.333891544,30,6564,1,0,0,0,1,0,1,0,1,273916.5693595586
46,2,65.175893434649,1,3,12,0.150817539,16,3433,4,4,5,0,1,0,1,0,1,147271.4427295675
129,3,80.91644470821366,8,2,5,0.020741326,24,5613,5,2,5,0,1,0,1,0,1,308656.41967736284
34,2,56.73876372481222,54,26,25,0.069753361,53,13670,4,1,11,0,1,0,1,0,1,244220.6214945609
85,3,63.14411442252285,6,2,9,0.037177818,52,11217,1,1,7,0,1,0,1,0,1,256683.667249032
28,1,31.196333400869797,5,3,5,0.118537385,30,6207,1,1,0,0,1,0,1,0,1,138357.75734073506
66,2,44.34631635990718,5,6,5,0.111627393,50,12238,8,2,3,0,1,0,1,0,1,185779.64247109668
23,2,47.256314549334604,1,7,12,0.034656082000000005,0,168,0,0,0,0,1,0,1,0,1,98897.32314475776
170,2,53.5144060121557,7,1,4,0.21843974,21,4472,6,4,7,0,1,0,1,1,0,222778.30063103122
103,2,67.45183231244323,12,10,17,0.0006991189999999999,14,3369,24,0,3,0,1,0,1,0,1,316102.86893736344
26,1,35.50923274127479,9,4,12,0.0,36,6714,2,0,2,0,1,0,1,0,1,185366.5956651482
15,3,98.7017647749882,12,15,16,0.158249043,21,5731,0,1,0,0,1,0,1,0,1,387504.7522224817
7,3,77.9007485244746,10,9,10,0.130617806,39,10418,9,1,9,0,1,0,1,0,1,389809.895616432
22,1,64.56127036709374,1,9,17,0.118537385,30,6207,1,1,0,0,1,0,1,0,1,184554.3261796152
1,2,52.036460511287224,0,4,17,0.007122317,1,264,0,0,1,0,1,0,1,0,1,179276.44263039101
27,2,66.45264840235025,0,4,16,0.017647053,2,469,0,0,0,0,1,0,1,0,1,178312.31128323273
50,2,39.57262702752751,5,7,9,0.037316452,32,6748,93,4,10,0,1,0,1,0,1,242067.73485957985
39,3,77.0401399287289,8,18,22,0.428825818,25,5011,8,0,2,0,1,0,1,0,1,296659.6788870628
27,1,31.336794811998555,1,23,25,0.072157581,2,629,1,0,0,0,1,0,1,1,0,114139.12517615287
121,2,48.99811866548002,5,2,5,0.212515361,19,3293,16,3,7,0,1,0,1,0,1,227214.3040523349
6,1,38.81909517158662,7,6,17,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,114140.85749329119
1,2,54.831160090347474,0,17,17,0.007122317,1,264,0,0,1,0,1,0,1,0,1,180819.76770201078
8,2,45.263168383960654,4,9,9,0.458174486,26,4439,1,1,5,0,1,1,0,0,1,204126.84768895557
48,2,80.29411463750326,0,21,0,0.041124634,46,9515,5,1,10,0,1,0,1,0,1,448076.4556562929
94,1,35.81547646722722,6,9,9,0.127375905,43,8429,3,3,9,0,1,0,1,0,1,177685.62748649114
62,2,69.96635914161659,0,6,15,0.072157581,2,629,1,0,0,0,1,0,1,1,0,162067.27505045026
11,2,43.02776811984032,5,4,5,0.00016967599999999998,36,5992,0,1,1,0,1,0,1,0,1,196357.9980256016
27,3,98.74046871455202,0,13,0,0.072157581,2,629,1,0,0,0,1,0,1,1,0,291719.6581343012
128,3,79.15133808283426,13,17,17,0.0,27,4798,0,2,8,0,1,0,1,0,1,438480.13257619273
134,2,53.216423908008935,11,14,16,0.015016892,17,3079,59,0,8,0,1,0,1,0,1,349860.97427350515
13,3,87.97549869994516,8,9,14,0.090799103,74,19083,2,5,15,0,1,0,1,0,1,324328.04766366305
165,3,60.83357741206886,5,2,5,0.020741326,24,5613,5,2,5,0,1,0,1,0,1,249831.99533538212
27,2,64.08275120869615,0,3,0,0.01405792,1,290,0,0,0,0,1,0,1,0,1,109529.41109976935
12,1,42.98435885936496,8,17,17,0.090799103,74,19083,2,5,15,0,1,0,1,0,1,200293.0147610172
97,1,25.98540935132594,5,3,9,0.306977489,27,5148,14,5,7,0,1,0,1,0,1,123799.48621616034
84,1,31.754323165254878,5,3,5,0.006076152,30,5285,0,6,6,0,1,0,1,0,1,153435.74909672458
111,2,45.78430246676479,5,7,5,0.135649789,46,7960,6,3,11,0,1,0,1,0,1,187426.3959661446
23,1,43.34459216543153,0,5,25,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,123074.07497548744
75,2,45.50200797550222,5,3,5,0.307466659,30,5048,9,2,5,0,1,1,0,0,1,179600.6586131336
139,2,59.541648389363715,9,6,18,0.122090347,29,6566,7,4,0,0,1,0,1,0,1,283929.01438997826
160,1,39.39200481604168,8,2,14,0.0,39,8647,0,0,5,0,1,0,1,0,1,170407.09918311835
9,2,63.64047981818411,1,3,1,0.161531741,25,5648,1,2,4,0,1,0,1,0,1,183697.03189632032
46,2,45.36238517238039,5,3,5,0.0,47,11319,0,3,5,0,1,0,1,0,1,188079.820666708
27,1,42.12875853042321,8,12,14,0.041116354,53,14892,4,1,4,0,1,0,1,0,1,163987.14666118726
9,2,58.089252798081894,8,5,22,0.136244425,11,2370,0,0,1,0,1,0,1,0,1,59877.592523200954
46,1,40.23587871703398,10,17,22,0.188783766,31,6137,4,0,1,0,1,0,1,0,1,186543.7650468409
119,1,36.64329210489445,5,6,5,0.000995363,42,7651,1,1,5,0,1,0,1,0,1,151461.9420911564
69,2,54.66392386632509,9,13,17,0.000991363,33,6783,3,1,9,0,1,0,1,0,1,377445.07893266756
6,3,73.17194703235579,1,7,1,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,198935.41691756007
47,2,45.31243357870825,5,6,5,0.458174486,26,4439,1,1,5,0,1,1,0,0,1,178099.07382279495
1,1,43.60133006953904,0,17,22,0.007122317,1,264,0,0,1,0,1,0,1,0,1,149871.1840349065
44,2,51.072474192429816,6,10,12,0.232205084,24,4860,1,0,3,0,1,0,1,0,1,237772.0685301485
57,2,57.80170176567402,11,10,8,0.13321533300000002,49,11395,3,3,4,0,1,0,1,1,0,212385.7714517288
138,3,73.98071887854233,10,8,17,0.195781053,23,5212,6,3,2,0,1,0,1,0,1,414451.1354130464
27,1,46.0029563445715,13,3,17,0.07542368,11,3097,0,0,0,0,1,0,1,0,1,146028.87105183816
58,1,44.14147208824132,0,11,17,0.43788524,23,5735,3,0,5,0,1,0,1,0,1,135930.20198697734
27,1,48.38644712988925,1,13,1,0.017647053,2,469,0,0,0,0,1,0,1,0,1,129552.17301137613
147,2,47.79670404845714,5,6,5,0.319809354,25,4756,16,5,8,0,1,0,1,0,1,198011.1623783481
9,3,83.13520891893835,8,4,14,0.161531741,25,5648,1,2,4,0,1,0,1,0,1,236574.58721375122
7,1,42.67761240814801,9,7,22,0.035145267,42,9292,3,0,3,0,1,0,1,0,1,265343.2290836082
35,2,45.51172537032875,6,5,12,0.089039719,33,7976,5,0,11,0,1,0,1,0,1,235371.6213151476
95,4,99.0391614552864,11,2,3,0.0006991189999999999,14,3369,24,0,3,0,1,0,1,0,1,624156.0033813273
8,3,110.92314406832729,12,6,14,0.43788524,23,5735,3,0,5,0,1,0,1,0,1,483365.31058529724
66,1,35.185904736737754,5,9,9,0.111627393,50,12238,8,2,3,0,1,0,1,0,1,204485.29057537828
22,1,31.35642724609573,5,4,5,0.13321533300000002,49,11395,3,3,4,0,1,0,1,1,0,155487.35611080658
44,2,43.80016812804764,6,4,5,0.036122292,24,4378,0,1,1,0,1,0,1,0,1,186044.24118664
17,2,40.33273895204629,7,3,12,0.0,18,3374,5,1,2,0,1,0,1,0,1,243393.90888185086
1,1,50.970459739143244,0,21,24,0.007122317,1,264,0,0,1,0,1,0,1,0,1,174397.9528766435
25,2,61.46799984272985,1,14,24,0.069753361,53,13670,4,1,11,0,1,0,1,0,1,239177.6854728131
5,1,34.1855157858216,5,2,5,0.150817539,16,3433,4,4,5,0,1,0,1,0,1,144605.50562142633
27,1,47.56020096521117,10,3,17,0.011654127,4,915,0,0,0,0,1,0,1,0,1,122318.94259977953
23,1,30.456100704811725,0,2,9,0.034656082000000005,0,168,0,0,0,0,1,0,1,0,1,73152.79890675332
46,3,57.27545808498245,5,10,9,0.0,47,11319,0,3,5,0,1,0,1,0,1,260563.6027158488
11,2,55.252721327688896,5,10,9,0.00016967599999999998,36,5992,0,1,1,0,1,0,1,0,1,198363.49762961315
23,1,35.585538491189936,1,6,4,0.034656082000000005,0,168,0,0,0,0,1,0,1,0,1,62980.779023843876
10,2,47.62292193811904,6,6,9,0.282797669,33,8667,2,0,6,0,1,0,1,0,1,189796.27954852296
62,3,89.19557259650888,1,4,1,0.072157581,2,629,1,0,0,0,1,0,1,1,0,182402.56917144495
2,2,46.13180999023524,6,3,9,0.309479124,35,7715,4,0,6,0,1,0,1,0,1,167952.37481259552
46,3,59.72490803040152,6,2,5,0.0,47,11319,0,3,5,0,1,0,1,0,1,220596.82122866067
9,2,49.042670182664004,7,7,12,0.161531741,25,5648,1,2,4,0,1,0,1,0,1,201543.1425939153
27,2,67.08981338361927,1,9,17,0.017647053,2,469,0,0,0,0,1,0,1,0,1,168688.2236845285
30,3,70.1930711384929,1,4,1,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1,108658.69423995822
56,3,59.48382317400375,6,2,9,0.035145267,42,9292,3,0,3,0,1,0,1,0,1,266084.3293316922
46,1,42.93598121018381,8,11,12,0.188783766,31,6137,4,0,1,0,1,0,1,0,1,183494.3990425933
98,2,57.82326636006081,9,1,8,0.195781053,23,5212,6,3,2,0,1,0,1,0,1,247945.10895045663
30,2,64.22799243182216,1,6,12,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1,172406.9978985549
27,1,41.79088124786744,0,13,0,0.211401214,9,1892,0,0,1,0,1,0,1,0,1,98129.97678757556
31,2,62.96924132888161,10,9,14,0.151346216,32,5889,10,4,1,0,1,1,0,0,1,425040.6942331803
38,2,56.168911734349784,9,5,17,0.060753049,15,2787,2,0,7,0,1,0,1,0,1,275123.6398179179
48,1,37.865905928071314,1,16,25,0.041124634,46,9515,5,1,10,0,1,0,1,0,1,220917.00503258387
32,1,29.260246488069047,5,2,9,0.135649789,46,7960,6,3,11,0,1,0,1,0,1,179619.56252034262
23,3,68.1366778184694,8,3,17,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,125504.27714142523
26,3,51.17094179440612,9,4,17,0.0,36,6714,2,0,2,0,1,0,1,0,1,130451.11986625493
123,2,56.29543455872323,9,5,17,0.0,47,11319,0,3,5,0,1,0,1,0,1,316077.42266798357
9,2,55.55912307797156,8,10,14,0.161531741,25,5648,1,2,4,0,1,0,1,0,1,195274.4340714704
20,2,54.274991944832564,10,7,12,0.019508796,37,7687,11,5,5,0,1,0,1,0,1,302537.62778996467
200,2,48.57961682949234,5,4,5,0.0,33,7425,1,2,5,0,1,0,1,0,1,244300.90653296304
130,1,43.532966028714206,12,10,9,0.21843974,21,4472,6,4,7,0,1,0,1,1,0,187475.3824225153
23,3,68.09192746886959,1,8,9,0.034656082000000005,0,168,0,0,0,0,1,0,1,0,1,126038.01697638961
67,3,62.715263095074256,6,3,9,0.100455735,43,7227,0,1,6,0,1,0,1,1,0,236123.69832419808
105,1,38.305977683600204,9,3,16,0.069660344,31,6119,4,1,2,0,1,0,1,0,1,182953.93324266546
57,1,41.56882754296056,8,2,7,0.090799103,74,19083,2,5,15,0,1,0,1,0,1,134391.50563874922
62,1,49.03607759793781,1,1,17,0.072157581,2,629,1,0,0,0,1,0,1,1,0,145690.74877655215
12,1,42.351440226114825,8,9,14,0.090799103,74,19083,2,5,15,0,1,0,1,0,1,158247.5657416839
62,1,34.770261396383574,9,1,17,0.386771659,5,1135,0,0,0,0,1,0,1,1,0,87553.98856725151
1,1,44.62416042658493,1,14,0,0.007122317,1,264,0,0,1,0,1,0,1,0,1,162052.9906671271
57,1,38.27555530710356,6,6,9,0.13321533300000002,49,11395,3,3,4,0,1,0,1,1,0,160203.09439589028
6,1,41.77544923319845,7,11,17,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,118142.77676873027
44,2,50.77085932234309,6,8,12,0.232205084,24,4860,1,0,3,0,1,0,1,0,1,235776.14886593664
1,1,40.820507378573154,1,5,17,0.007122317,1,264,0,0,1,0,1,0,1,0,1,137326.45372511336
129,3,67.99786461770492,7,3,12,0.020741326,24,5613,5,2,5,0,1,0,1,0,1,303386.4655493614
111,1,34.954981120181536,5,3,5,0.1363303,30,6141,10,3,6,0,1,0,1,0,1,149134.4034825186
27,1,51.56161077386354,1,6,17,0.017647053,2,469,0,0,0,0,1,0,1,0,1,147107.94248506427
46,3,56.19089677569908,6,4,5,0.0,47,11319,0,3,5,0,1,0,1,0,1,197933.42792847575
27,3,83.95088337316439,1,14,1,0.072157581,2,629,1,0,0,0,1,0,1,1,0,245183.8343495521
11,1,32.307769086677354,5,6,9,0.00016967599999999998,36,5992,0,1,1,0,1,0,1,0,1,140414.24116941882
54,2,78.81063145601273,0,6,0,0.006076152,30,5285,0,6,6,0,1,0,1,0,1,377637.06615521776
1,2,53.25763848636062,1,10,17,0.007122317,1,264,0,0,1,0,1,0,1,0,1,163613.14202013114
7,1,41.571093162801795,9,8,16,0.035145267,42,9292,3,0,3,0,1,0,1,0,1,189564.56063886805
62,1,49.172817547283294,1,3,17,0.072157581,2,629,1,0,0,0,1,0,1,1,0,153658.8828551596
79,1,38.40846806990872,9,11,16,0.307466659,30,5048,9,2,5,0,1,1,0,0,1,178625.55002758102
181,2,49.978866840164535,7,9,9,0.0,8,1423,37,1,8,0,1,0,1,0,1,413262.2833313097
62,1,44.9042912956491,11,18,17,0.072157581,2,629,1,0,0,0,1,0,1,1,0,83721.8870499238
122,1,47.00977660474365,8,9,10,0.033493708,66,10573,1,3,8,0,1,0,1,0,1,216432.6441838448
2,1,35.82095238840193,8,8,9,0.130617806,39,10418,9,1,9,0,1,0,1,0,1,190467.02772672
5,2,45.08810816541614,6,3,9,0.150817539,16,3433,4,4,5,0,1,0,1,0,1,228628.22570789306
84,2,38.012225192592474,5,3,9,0.006076152,30,5285,0,6,6,0,1,0,1,0,1,219003.7356519832
29,1,28.09127251124713,3,10,10,0.069660344,31,6119,4,1,2,0,1,0,1,0,1,140168.72395476868
59,3,84.54413055991614,10,11,22,0.019508796,37,7687,11,5,5,0,1,0,1,0,1,526125.268276919
34,4,95.98852012902564,0,4,0,0.069753361,53,13670,4,1,11,0,1,0,1,0,1,352426.8394435653
